true_hyp,study_iteration,numerator,denominator,BF,N
nonosp<nonvis<visosp,718,nonosp=nonvis=visosp,nonosp<nonvis<visosp,3.896647862696571e-11,250
nonosp<nonvis<visosp,718,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.045670979462107485,250
nonosp<nonvis<visosp,718,nonosp=nonvis=visosp,nonosp<nonvis=visosp,8.531999770071847e-10,250
nonosp<nonvis<visosp,718,nonosp<nonvis<visosp,nonosp<nonvis=visosp,21.895742368076096,250
nonosp<nonvis=visosp,718,nonosp=nonvis=visosp,Hc,0.43290141160815276,250
nonosp<nonvis=visosp,718,nonosp<nonvis<visosp,Hc,9.435044764415371,250
nonosp<nonvis=visosp,718,nonosp<nonvis=visosp,Hc,15.863822957367683,250
nonosp<nonvis=visosp,718,nonosp<nonvis<visosp,nonosp=nonvis=visosp,8.687432698119354,250
nonosp<nonvis=visosp,718,nonosp<nonvis=visosp,nonosp=nonvis=visosp,36.64534818317262,250
nonosp<nonvis=visosp,718,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.11510880541457075,250
nonosp<nonvis=visosp,718,nonosp<nonvis=visosp,nonosp<nonvis<visosp,4.218202253366011,250
nonosp<nonvis=visosp,718,nonosp=nonvis=visosp,nonosp<nonvis=visosp,0.027288593220658644,250
nonosp<nonvis=visosp,718,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.23706781703082805,250
"nonosp,nonvis,visosp",718,nonosp=nonvis=visosp,Hc,6.691504056127421e-9,250
"nonosp,nonvis,visosp",718,nonosp<nonvis<visosp,Hc,1.825421824479857e-12,250
"nonosp,nonvis,visosp",718,nonosp<nonvis=visosp,Hc,1.3436078865546718e-10,250
"nonosp,nonvis,visosp",718,nonosp<nonvis<visosp,nonosp=nonvis=visosp,3.311644197730859e-4,250
"nonosp,nonvis,visosp",718,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.020079310649514258,250
"nonosp,nonvis,visosp",718,nonosp=nonvis=visosp,nonosp<nonvis<visosp,3019.6480669185435,250
"nonosp,nonvis,visosp",718,nonosp<nonvis=visosp,nonosp<nonvis<visosp,60.63245158786266,250
"nonosp,nonvis,visosp",718,nonosp=nonvis=visosp,nonosp<nonvis=visosp,49.80250654293211,250
"nonosp,nonvis,visosp",718,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.016492818182535427,250
nonosp=nonvis=visosp,719,nonosp=nonvis=visosp,Hc,9.580749161153182,250
nonosp=nonvis=visosp,719,nonosp<nonvis<visosp,Hc,0.01838281752634663,250
nonosp=nonvis=visosp,719,nonosp<nonvis=visosp,Hc,0.5206763674520735,250
nonosp=nonvis=visosp,719,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.002304903321377974,250
nonosp=nonvis=visosp,719,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.05434610161418759,250
nonosp=nonvis=visosp,719,nonosp=nonvis=visosp,nonosp<nonvis<visosp,433.8576766864805,250
nonosp=nonvis=visosp,719,nonosp<nonvis=visosp,nonosp<nonvis<visosp,23.578473383298817,250
nonosp=nonvis=visosp,719,nonosp=nonvis=visosp,nonosp<nonvis=visosp,18.40058385602657,250
nonosp=nonvis=visosp,719,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.04241156684504957,250
nonosp<nonvis<visosp,719,nonosp=nonvis=visosp,Hc,1.6350172606091752e-13,250
nonosp<nonvis<visosp,719,nonosp<nonvis<visosp,Hc,6617.865833395099,250
nonosp<nonvis<visosp,719,nonosp<nonvis=visosp,Hc,0.10624866647654901,250
nonosp<nonvis<visosp,719,nonosp<nonvis<visosp,nonosp=nonvis=visosp,32947212471983.934,250
nonosp<nonvis<visosp,719,nonosp<nonvis=visosp,nonosp=nonvis=visosp,649832078451.3483,250
nonosp<nonvis<visosp,719,nonosp=nonvis=visosp,nonosp<nonvis<visosp,3.035158136216628e-14,250
nonosp<nonvis<visosp,719,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.01972343120086172,250
nonosp<nonvis<visosp,719,nonosp=nonvis=visosp,nonosp<nonvis=visosp,1.538859088617411e-12,250
nonosp<nonvis<visosp,719,nonosp<nonvis<visosp,nonosp<nonvis=visosp,50.701117357121404,250
nonosp<nonvis=visosp,719,nonosp=nonvis=visosp,Hc,0.046700895500858125,250
nonosp<nonvis=visosp,719,nonosp<nonvis<visosp,Hc,67.60929320577011,250
nonosp<nonvis=visosp,719,nonosp<nonvis=visosp,Hc,5.301233607052747,250
nonosp<nonvis=visosp,719,nonosp<nonvis<visosp,nonosp=nonvis=visosp,107.83911949020313,250
nonosp<nonvis=visosp,719,nonosp<nonvis=visosp,nonosp=nonvis=visosp,113.51460288283631,250
nonosp<nonvis=visosp,719,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.009273072746952899,250
nonosp<nonvis=visosp,719,nonosp<nonvis=visosp,nonosp<nonvis<visosp,1.0526291703740105,250
nonosp<nonvis=visosp,719,nonosp=nonvis=visosp,nonosp<nonvis=visosp,0.008809439266876934,250
nonosp<nonvis=visosp,719,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.9500021737424292,250
"nonosp,nonvis,visosp",719,nonosp=nonvis=visosp,Hc,6.775717861301767e-9,250
"nonosp,nonvis,visosp",719,nonosp<nonvis<visosp,Hc,1.59466624670871e-12,250
"nonosp,nonvis,visosp",719,nonosp<nonvis=visosp,Hc,9.736574288700962e-11,250
"nonosp,nonvis,visosp",719,nonosp<nonvis<visosp,nonosp=nonvis=visosp,2.876046642589932e-4,250
"nonosp,nonvis,visosp",719,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.014369804776420173,250
"nonosp,nonvis,visosp",719,nonosp=nonvis=visosp,nonosp<nonvis<visosp,3476.995070912626,250
"nonosp,nonvis,visosp",719,nonosp<nonvis=visosp,nonosp<nonvis<visosp,49.96374037758965,250
"nonosp,nonvis,visosp",719,nonosp=nonvis=visosp,nonosp<nonvis=visosp,69.59036782746894,250
"nonosp,nonvis,visosp",719,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.02001451437467905,250
nonosp=nonvis=visosp,720,nonosp=nonvis=visosp,Hc,79.94509558248626,250
nonosp=nonvis=visosp,720,nonosp<nonvis<visosp,Hc,0.8863591228932685,250
nonosp=nonvis=visosp,720,nonosp<nonvis=visosp,Hc,9.067903748087781,250
nonosp=nonvis=visosp,720,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.011308437058153037,250
nonosp=nonvis=visosp,720,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.11342664214756792,250
nonosp=nonvis=visosp,720,nonosp=nonvis=visosp,nonosp<nonvis<visosp,88.42954997738002,250
nonosp=nonvis=visosp,720,nonosp<nonvis=visosp,nonosp<nonvis<visosp,10.030266920554755,250
nonosp=nonvis=visosp,720,nonosp=nonvis=visosp,nonosp<nonvis=visosp,8.816270860764803,250
nonosp=nonvis=visosp,720,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.09969824411658748,250
nonosp<nonvis<visosp,720,nonosp=nonvis=visosp,Hc,2.2249727597159106e-4,250
nonosp<nonvis<visosp,720,nonosp<nonvis<visosp,Hc,585.2680724807195,250
nonosp<nonvis<visosp,720,nonosp<nonvis=visosp,Hc,0.7871404315673156,250
nonosp<nonvis<visosp,720,nonosp<nonvis<visosp,nonosp=nonvis=visosp,23894.39395870644,250
nonosp<nonvis<visosp,720,nonosp<nonvis=visosp,nonosp=nonvis=visosp,3537.7531168867854,250
nonosp<nonvis<visosp,720,nonosp=nonvis=visosp,nonosp<nonvis<visosp,4.185082081295593e-5,250
nonosp<nonvis<visosp,720,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.1480578717753052,250
nonosp<nonvis<visosp,720,nonosp=nonvis=visosp,nonosp<nonvis=visosp,2.8266528696609496e-4,250
nonosp<nonvis<visosp,720,nonosp<nonvis<visosp,nonosp<nonvis=visosp,6.754115725218681,250
nonosp<nonvis=visosp,720,nonosp=nonvis=visosp,Hc,0.07712430372508114,250
nonosp<nonvis=visosp,720,nonosp<nonvis<visosp,Hc,3.448794913725386,250
nonosp<nonvis=visosp,720,nonosp<nonvis=visosp,Hc,17.902792820876208,250
nonosp<nonvis=visosp,720,nonosp<nonvis<visosp,nonosp=nonvis=visosp,30.755263812122244,250
nonosp<nonvis=visosp,720,nonosp<nonvis=visosp,nonosp=nonvis=visosp,232.129068998702,250
nonosp<nonvis=visosp,720,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.03251475929807659,250
nonosp<nonvis=visosp,720,nonosp<nonvis=visosp,nonosp<nonvis<visosp,7.547620804579406,250
nonosp<nonvis=visosp,720,nonosp=nonvis=visosp,nonosp<nonvis=visosp,0.004307948178629846,250
nonosp<nonvis=visosp,720,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.13249208272271243,250
"nonosp,nonvis,visosp",720,nonosp=nonvis=visosp,Hc,9.145451476942975e-12,250
"nonosp,nonvis,visosp",720,nonosp<nonvis<visosp,Hc,1.6861256779804923e-15,250
"nonosp,nonvis,visosp",720,nonosp<nonvis=visosp,Hc,1.1187805475866429e-13,250
"nonosp,nonvis,visosp",720,nonosp<nonvis<visosp,nonosp=nonvis=visosp,2.262507548443895e-4,250
"nonosp,nonvis,visosp",720,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.012233191006559412,250
"nonosp,nonvis,visosp",720,nonosp=nonvis=visosp,nonosp<nonvis<visosp,4419.874756607018,250
"nonosp,nonvis,visosp",720,nonosp<nonvis=visosp,nonosp<nonvis<visosp,54.06917212264394,250
"nonosp,nonvis,visosp",720,nonosp=nonvis=visosp,nonosp<nonvis=visosp,81.74482025693885,250
"nonosp,nonvis,visosp",720,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.01849482728775136,250
nonosp=nonvis=visosp,721,nonosp=nonvis=visosp,Hc,19.970472497487226,250
nonosp=nonvis=visosp,721,nonosp<nonvis<visosp,Hc,0.3181836438851445,250
nonosp=nonvis=visosp,721,nonosp<nonvis=visosp,Hc,6.737538005281151,250
nonosp=nonvis=visosp,721,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.01866897620841395,250
nonosp=nonvis=visosp,721,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.3373749923107176,250
nonosp=nonvis=visosp,721,nonosp=nonvis=visosp,nonosp<nonvis<visosp,53.56480124225067,250
nonosp=nonvis=visosp,721,nonosp<nonvis=visosp,nonosp<nonvis<visosp,18.071424407229436,250
nonosp=nonvis=visosp,721,nonosp=nonvis=visosp,nonosp<nonvis=visosp,2.9640608308010385,250
nonosp=nonvis=visosp,721,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.05533598113051629,250
nonosp<nonvis<visosp,721,nonosp=nonvis=visosp,Hc,2.6636379750618706e-10,250
nonosp<nonvis<visosp,721,nonosp<nonvis<visosp,Hc,27687.1856720591,250
nonosp<nonvis<visosp,721,nonosp<nonvis=visosp,Hc,0.027739827203105156,250
nonosp<nonvis<visosp,721,nonosp<nonvis<visosp,nonosp=nonvis=visosp,19719135348.62206,250
nonosp<nonvis<visosp,721,nonosp<nonvis=visosp,nonosp=nonvis=visosp,104142632.9809734,250
nonosp<nonvis<visosp,721,nonosp=nonvis=visosp,nonosp<nonvis<visosp,5.071216269479475e-11,250
nonosp<nonvis<visosp,721,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.005281298147195421,250
nonosp<nonvis<visosp,721,nonosp=nonvis=visosp,nonosp<nonvis=visosp,9.60221545563091e-9,250
nonosp<nonvis<visosp,721,nonosp<nonvis<visosp,nonosp<nonvis=visosp,189.34738621621656,250
nonosp<nonvis=visosp,721,nonosp=nonvis=visosp,Hc,0.7468242221375647,250
nonosp<nonvis=visosp,721,nonosp<nonvis<visosp,Hc,2.393691657204393,250
nonosp<nonvis=visosp,721,nonosp<nonvis=visosp,Hc,16.713296566231627,250
nonosp<nonvis=visosp,721,nonosp<nonvis<visosp,nonosp=nonvis=visosp,2.555869309013213,250
nonosp<nonvis=visosp,721,nonosp<nonvis=visosp,nonosp=nonvis=visosp,22.379157063752878,250
nonosp<nonvis=visosp,721,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.39125631207883893,250
nonosp<nonvis=visosp,721,nonosp<nonvis=visosp,nonosp<nonvis<visosp,8.755986460197047,250
nonosp<nonvis=visosp,721,nonosp=nonvis=visosp,nonosp<nonvis=visosp,0.044684435483929925,250
nonosp<nonvis=visosp,721,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.11420757724395748,250
"nonosp,nonvis,visosp",721,nonosp=nonvis=visosp,Hc,4.196145566328262e-8,250
"nonosp,nonvis,visosp",721,nonosp<nonvis<visosp,Hc,1.0418116306356285e-11,250
"nonosp,nonvis,visosp",721,nonosp<nonvis=visosp,Hc,6.805837616763073e-10,250
"nonosp,nonvis,visosp",721,nonosp<nonvis<visosp,nonosp=nonvis=visosp,2.978567394747372e-4,250
"nonosp,nonvis,visosp",721,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.016219260054694342,250
"nonosp,nonvis,visosp",721,nonosp=nonvis=visosp,nonosp<nonvis<visosp,3357.318695435513,250
"nonosp,nonvis,visosp",721,nonosp<nonvis=visosp,nonosp<nonvis<visosp,54.45322500775573,250
"nonosp,nonvis,visosp",721,nonosp=nonvis=visosp,nonosp<nonvis=visosp,61.655093797609474,250
"nonosp,nonvis,visosp",721,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.018364385210565045,250
nonosp=nonvis=visosp,722,nonosp=nonvis=visosp,Hc,83.43042170602313,250
nonosp=nonvis=visosp,722,nonosp<nonvis<visosp,Hc,0.9812646403259957,250
nonosp=nonvis=visosp,722,nonosp<nonvis=visosp,Hc,10.196168688681391,250
nonosp=nonvis=visosp,722,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.01179839679192558,250
nonosp=nonvis=visosp,722,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.12221164031279608,250
nonosp=nonvis=visosp,722,nonosp=nonvis=visosp,nonosp<nonvis<visosp,84.75727826719354,250
nonosp=nonvis=visosp,722,nonosp<nonvis=visosp,nonosp<nonvis<visosp,10.358326005481825,250
nonosp=nonvis=visosp,722,nonosp=nonvis=visosp,nonosp<nonvis=visosp,8.182526618909113,250
nonosp=nonvis=visosp,722,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.09654069581038295,250
nonosp<nonvis<visosp,722,nonosp=nonvis=visosp,Hc,1.383829004379796e-9,250
nonosp<nonvis<visosp,722,nonosp<nonvis<visosp,Hc,1056.1066160214252,250
nonosp<nonvis<visosp,722,nonosp<nonvis=visosp,Hc,0.6315177996598393,250
nonosp<nonvis<visosp,722,nonosp<nonvis<visosp,nonosp=nonvis=visosp,4560099244.702033,250
nonosp<nonvis<visosp,722,nonosp<nonvis=visosp,nonosp=nonvis=visosp,456355371.69772846,250
nonosp<nonvis<visosp,722,nonosp=nonvis=visosp,nonosp<nonvis<visosp,2.192934728694358e-10,250
nonosp<nonvis<visosp,722,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.1000757543222171,250
nonosp<nonvis<visosp,722,nonosp=nonvis=visosp,nonosp<nonvis=visosp,2.191274743364608e-9,250
nonosp<nonvis<visosp,722,nonosp<nonvis<visosp,nonosp<nonvis=visosp,9.992430302151588,250
nonosp<nonvis=visosp,722,nonosp=nonvis=visosp,Hc,1.9763042237305132e-5,250
nonosp<nonvis=visosp,722,nonosp<nonvis<visosp,Hc,2.2515985836512273,250
nonosp<nonvis=visosp,722,nonosp<nonvis=visosp,Hc,17.32041247732755,250
nonosp<nonvis=visosp,722,nonosp<nonvis<visosp,nonosp=nonvis=visosp,90352.1115895087,250
nonosp<nonvis=visosp,722,nonosp<nonvis=visosp,nonosp=nonvis=visosp,876404.1623426366,250
nonosp<nonvis=visosp,722,nonosp=nonvis=visosp,nonosp<nonvis<visosp,1.1067809953830851e-5,250
nonosp<nonvis=visosp,722,nonosp<nonvis=visosp,nonosp<nonvis<visosp,9.6998747115546209,250
nonosp<nonvis=visosp,722,nonosp=nonvis=visosp,nonosp<nonvis=visosp,1.1410260733210013e-6,250
nonosp<nonvis=visosp,722,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.10309411510323803,250
"nonosp,nonvis,visosp",722,nonosp=nonvis=visosp,Hc,0.0022996635746850283,250
"nonosp,nonvis,visosp",722,nonosp<nonvis<visosp,Hc,1.0506203491049052e-6,250
"nonosp,nonvis,visosp",722,nonosp<nonvis=visosp,Hc,5.2582531122195214e-5,250
"nonosp,nonvis,visosp",722,nonosp<nonvis<visosp,nonosp=nonvis=visosp,5.63192489480326e-4,250
"nonosp,nonvis,visosp",722,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.022865314605592747,250
"nonosp,nonvis,visosp",722,nonosp=nonvis=visosp,nonosp<nonvis<visosp,1775.591860116474,250
"nonosp,nonvis,visosp",722,nonosp<nonvis=visosp,nonosp<nonvis<visosp,40.59946649269282,250
"nonosp,nonvis,visosp",722,nonosp=nonvis=visosp,nonosp<nonvis=visosp,43.73436435269536,250
"nonosp,nonvis,visosp",722,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.024630865535634122,250
nonosp=nonvis=visosp,723,nonosp=nonvis=visosp,Hc,24.83510831286229,250
nonosp=nonvis=visosp,723,nonosp<nonvis<visosp,Hc,4.94448875244088,250
nonosp=nonvis=visosp,723,nonosp<nonvis=visosp,Hc,16.82936302374216,250
nonosp=nonvis=visosp,723,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.11419955840669216,250
nonosp=nonvis=visosp,723,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.6776440356825869,250
nonosp=nonvis=visosp,723,nonosp=nonvis=visosp,nonosp<nonvis<visosp,8.756601285959084,250
nonosp=nonvis=visosp,723,nonosp<nonvis=visosp,nonosp<nonvis<visosp,5.933858634280643,250
nonosp=nonvis=visosp,723,nonosp=nonvis=visosp,nonosp<nonvis=visosp,1.4757010278895257,250
nonosp=nonvis=visosp,723,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.16852440572528557,250
nonosp<nonvis<visosp,723,nonosp=nonvis=visosp,Hc,3.7934023209720984e-7,250
nonosp<nonvis<visosp,723,nonosp<nonvis<visosp,Hc,1640.9013924655924,250
nonosp<nonvis<visosp,723,nonosp<nonvis=visosp,Hc,0.001162656247963144,250
nonosp<nonvis<visosp,723,nonosp<nonvis<visosp,nonosp=nonvis=visosp,13091203.691890687,250
nonosp<nonvis<visosp,723,nonosp<nonvis=visosp,nonosp=nonvis=visosp,3064.9431554763246,250
nonosp<nonvis<visosp,723,nonosp=nonvis=visosp,nonosp<nonvis<visosp,7.638716985355956e-8,250
nonosp<nonvis<visosp,723,nonosp<nonvis=visosp,nonosp<nonvis<visosp,2.3412233340887486e-4,250
nonosp<nonvis<visosp,723,nonosp=nonvis=visosp,nonosp<nonvis=visosp,3.262703251814761e-4,250
nonosp<nonvis<visosp,723,nonosp<nonvis<visosp,nonosp<nonvis=visosp,4271.271285570116,250
nonosp<nonvis=visosp,723,nonosp=nonvis=visosp,Hc,1.4376297903701658,250
nonosp<nonvis=visosp,723,nonosp<nonvis<visosp,Hc,3.441234644465601,250
nonosp<nonvis=visosp,723,nonosp<nonvis=visosp,Hc,18.254316647005354,250
nonosp<nonvis=visosp,723,nonosp<nonvis<visosp,nonosp=nonvis=visosp,1.696141463086316,250
nonosp<nonvis=visosp,723,nonosp<nonvis=visosp,nonosp=nonvis=visosp,12.697508614025848,250
nonosp<nonvis=visosp,723,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.5895734652818344,250
nonosp<nonvis=visosp,723,nonosp<nonvis=visosp,nonosp<nonvis<visosp,7.486114154017161,250
nonosp<nonvis=visosp,723,nonosp=nonvis=visosp,nonosp<nonvis=visosp,0.07875560713503955,250
nonosp<nonvis=visosp,723,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.1335806507122771,250
"nonosp,nonvis,visosp",723,nonosp=nonvis=visosp,Hc,2.417042235966504e-9,250
"nonosp,nonvis,visosp",723,nonosp<nonvis<visosp,Hc,5.317981464481422e-13,250
"nonosp,nonvis,visosp",723,nonosp<nonvis=visosp,Hc,3.567530531176481e-11,250
"nonosp,nonvis,visosp",723,nonosp<nonvis<visosp,nonosp=nonvis=visosp,2.6387416300851336e-4,250
"nonosp,nonvis,visosp",723,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.014759901494852986,250
"nonosp,nonvis,visosp",723,nonosp=nonvis=visosp,nonosp<nonvis<visosp,3789.6851612855216,250
"nonosp,nonvis,visosp",723,nonosp<nonvis=visosp,nonosp<nonvis<visosp,55.935379677080356,250
"nonosp,nonvis,visosp",723,nonosp=nonvis=visosp,nonosp<nonvis=visosp,67.75112966361705,250
"nonosp,nonvis,visosp",723,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.01787777263286821,250
nonosp=nonvis=visosp,724,nonosp=nonvis=visosp,Hc,34.289598809139825,250
nonosp=nonvis=visosp,724,nonosp<nonvis<visosp,Hc,0.15261389161407868,250
nonosp=nonvis=visosp,724,nonosp<nonvis=visosp,Hc,1.7591996552356697,250
nonosp=nonvis=visosp,724,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.005236438924575594,250
nonosp=nonvis=visosp,724,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.05130417725292133,250
nonosp=nonvis=visosp,724,nonosp=nonvis=visosp,nonosp<nonvis<visosp,190.96947647127357,250
nonosp=nonvis=visosp,724,nonosp<nonvis=visosp,nonosp<nonvis<visosp,9.797531870779807,250
nonosp=nonvis=visosp,724,nonosp=nonvis=visosp,nonosp<nonvis=visosp,19.491590228026876,250
nonosp=nonvis=visosp,724,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.10206652177191722,250
nonosp<nonvis<visosp,724,nonosp=nonvis=visosp,Hc,0.007136790616356816,250
nonosp<nonvis<visosp,724,nonosp<nonvis<visosp,Hc,15.086912586198235,250
nonosp<nonvis<visosp,724,nonosp<nonvis=visosp,Hc,0.05751151920465423,250
nonosp<nonvis<visosp,724,nonosp<nonvis<visosp,nonosp=nonvis=visosp,623.6921295922363,250
nonosp<nonvis<visosp,724,nonosp<nonvis=visosp,nonosp=nonvis=visosp,8.058456846533167,250
nonosp<nonvis<visosp,724,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.0016033551692463878,250
nonosp<nonvis<visosp,724,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.012920568441037894,250
nonosp<nonvis<visosp,724,nonosp=nonvis=visosp,nonosp<nonvis=visosp,0.12409323758185921,250
nonosp<nonvis<visosp,724,nonosp<nonvis<visosp,nonosp<nonvis=visosp,77.3959756154251,250
nonosp<nonvis=visosp,724,nonosp=nonvis=visosp,Hc,40.838893174295265,250
nonosp<nonvis=visosp,724,nonosp<nonvis<visosp,Hc,4.262143402197819,250
nonosp<nonvis=visosp,724,nonosp<nonvis=visosp,Hc,11.606639615432984,250
nonosp<nonvis=visosp,724,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.06717203924000686,250
nonosp<nonvis=visosp,724,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.28420553823281414,250
nonosp<nonvis=visosp,724,nonosp=nonvis=visosp,nonosp<nonvis<visosp,14.887146665697951,250
nonosp<nonvis=visosp,724,nonosp<nonvis=visosp,nonosp<nonvis<visosp,4.2310095308755304,250
nonosp<nonvis=visosp,724,nonosp=nonvis=visosp,nonosp<nonvis=visosp,3.518580271932719,250
nonosp<nonvis=visosp,724,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.23635021209537863,250
"nonosp,nonvis,visosp",724,nonosp=nonvis=visosp,Hc,3.301921145191104e-8,250
"nonosp,nonvis,visosp",724,nonosp<nonvis<visosp,Hc,8.13931939959879e-12,250
"nonosp,nonvis,visosp",724,nonosp<nonvis=visosp,Hc,4.978463866141789e-10,250
"nonosp,nonvis,visosp",724,nonosp<nonvis<visosp,nonosp=nonvis=visosp,3.0268660755907145e-4,250
"nonosp,nonvis,visosp",724,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.015077476557525882,250
"nonosp,nonvis,visosp",724,nonosp=nonvis=visosp,nonosp<nonvis<visosp,3303.747093616764,250
"nonosp,nonvis,visosp",724,nonosp<nonvis=visosp,nonosp<nonvis<visosp,49.81216935600101,250
"nonosp,nonvis,visosp",724,nonosp=nonvis=visosp,nonosp<nonvis=visosp,66.32409582496435,250
"nonosp,nonvis,visosp",724,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.02007541556468123,250
nonosp=nonvis=visosp,725,nonosp=nonvis=visosp,Hc,45.24429385454625,250
nonosp=nonvis=visosp,725,nonosp<nonvis<visosp,Hc,2.697630622251346,250
nonosp=nonvis=visosp,725,nonosp<nonvis=visosp,Hc,7.551803697869214,250
nonosp=nonvis=visosp,725,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.04535809878383724,250
nonosp=nonvis=visosp,725,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.16691173747008078,250
nonosp=nonvis=visosp,725,nonosp=nonvis=visosp,nonosp<nonvis<visosp,22.046779446503983,250
nonosp=nonvis=visosp,725,nonosp<nonvis=visosp,nonosp<nonvis<visosp,3.679866263035646,250
nonosp=nonvis=visosp,725,nonosp=nonvis=visosp,nonosp<nonvis=visosp,5.9911904049243505,250
nonosp=nonvis=visosp,725,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.27174900621933645,250
nonosp<nonvis<visosp,725,nonosp=nonvis=visosp,Hc,1.3565154479363237e-8,250
nonosp<nonvis<visosp,725,nonosp<nonvis<visosp,Hc,2056.213567906006,250
nonosp<nonvis<visosp,725,nonosp<nonvis=visosp,Hc,0.31768893278194515,250
nonosp<nonvis<visosp,725,nonosp<nonvis<visosp,nonosp=nonvis=visosp,406489429.992325,250
nonosp<nonvis<visosp,725,nonosp<nonvis=visosp,nonosp=nonvis=visosp,23419485.068544377,250
nonosp<nonvis<visosp,725,nonosp=nonvis=visosp,nonosp<nonvis<visosp,2.460088568647114e-9,250
nonosp<nonvis<visosp,725,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.057614007500727794,250
nonosp<nonvis<visosp,725,nonosp=nonvis=visosp,nonosp<nonvis=visosp,4.26994870755352e-8,250
nonosp<nonvis<visosp,725,nonosp<nonvis<visosp,nonosp<nonvis=visosp,17.356890162298953,250
nonosp<nonvis=visosp,725,nonosp=nonvis=visosp,Hc,8.100873406643144e-8,250
nonosp<nonvis=visosp,725,nonosp<nonvis<visosp,Hc,9.595788583713343,250
nonosp<nonvis=visosp,725,nonosp<nonvis=visosp,Hc,16.259170884899508,250
nonosp<nonvis=visosp,725,nonosp<nonvis<visosp,nonosp=nonvis=visosp,45467624.454689465,250
nonosp<nonvis=visosp,725,nonosp<nonvis=visosp,nonosp=nonvis=visosp,200708862.72048306,250
nonosp<nonvis=visosp,725,nonosp=nonvis=visosp,nonosp<nonvis<visosp,2.199367158485584e-8,250
nonosp<nonvis=visosp,725,nonosp<nonvis=visosp,nonosp<nonvis<visosp,4.41432481084422,250
nonosp<nonvis=visosp,725,nonosp=nonvis=visosp,nonosp<nonvis=visosp,4.982341020947584e-9,250
nonosp<nonvis=visosp,725,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.2265352104456388,250
"nonosp,nonvis,visosp",725,nonosp=nonvis=visosp,Hc,9.787694390082425e-9,250
"nonosp,nonvis,visosp",725,nonosp<nonvis<visosp,Hc,2.20410159851438e-12,250
"nonosp,nonvis,visosp",725,nonosp<nonvis=visosp,Hc,1.4669106332261622e-10,250
