session;created;modified;ended;expired;treat;variable;value;treat_nr
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tsm_4;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tsc_1;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tsc_2;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tsc_3;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_exp_1;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_exp_2;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_exp_3;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_exp_4;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_exp_5;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_exp_6;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_int_1;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_int_2;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_int_3;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_int_4;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_ben_1;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_ben_2;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_ben_3;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tru_ben_4;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tch_1;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tch_2;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tch_3;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tch_4;NA;4
jqbDT5U4eEEVjruwennuQIwDS9qaaAsCLpyaBJ5XFEAj45pkLC0mgKz3QGNp-d5-;2019-11-04 22:57:10;2019-11-04 22:57:40;NA;NA;nonosp;tch_5;NA;4
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tsm_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tsm_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tsm_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tsm_4;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tsc_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tsc_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tsc_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_exp_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_exp_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_exp_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_exp_4;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_exp_5;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_exp_6;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_int_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_int_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_int_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_int_4;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_ben_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_ben_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_ben_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tru_ben_4;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tch_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tch_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tch_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tch_4;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;nonvis;tch_5;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tsm_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tsm_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tsm_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tsm_4;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tsc_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tsc_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tsc_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_exp_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_exp_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_exp_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_exp_4;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_exp_5;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_exp_6;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_int_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_int_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_int_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_int_4;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_ben_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_ben_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_ben_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tru_ben_4;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tch_1;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tch_2;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tch_3;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tch_4;NA;5
MEnw2s9DdlyiAw67hlcPodJdsR6-vpCewkUK0KRkBcnXcePAZXqYeXuSBvacBv4E;2019-11-04 07:56:41;NA;NA;NA;visosp;tch_5;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tsm_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tsm_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tsm_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tsm_4;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tsc_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tsc_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tsc_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_exp_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_exp_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_exp_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_exp_4;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_exp_5;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_exp_6;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_int_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_int_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_int_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_int_4;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_ben_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_ben_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_ben_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tru_ben_4;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tch_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tch_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tch_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tch_4;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;nonvis;tch_5;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tsm_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tsm_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tsm_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tsm_4;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tsc_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tsc_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tsc_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_exp_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_exp_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_exp_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_exp_4;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_exp_5;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_exp_6;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_int_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_int_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_int_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_int_4;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_ben_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_ben_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_ben_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tru_ben_4;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tch_1;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tch_2;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tch_3;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tch_4;NA;5
azGy_Eozy4MJ-WMcwa4Dtt5QcAKb7UZh766ogs22UU-9GmDjR9BENygsxCKRty5R;2019-11-06 12:37:56;2019-11-06 12:40:17;NA;NA;visosp;tch_5;NA;5
3jvsdUuRjvdxpXn1SN1o3GPe2MsrEkxitY4Oi89SxvLpu50gfYDMtvMs1UNSsPzL;2019-11-06 17:35:06;2019-11-06 17:37:05;NA;NA;nonvis;tsm_1;   4;5
3jvsdUuRjvdxpXn1SN1o3GPe2MsrEkxitY4Oi89SxvLpu50gfYDMtvMs1UNSsPzL;2019-11-06 17:35:06;2019-11-06 17:37:05;NA;NA;nonvis;tsm_2;   3;5
3jvsdUuRjvdxpXn1SN1o3GPe2MsrEkxitY4Oi89SxvLpu50gfYDMtvMs1UNSsPzL;2019-11-06 17:35:06;2019-11-06 17:37:05;NA;NA;nonvis;tsm_3;   1;5
3jvsdUuRjvdxpXn1SN1o3GPe2MsrEkxitY4Oi89SxvLpu50gfYDMtvMs1UNSsPzL;2019-11-06 17:35:06;2019-11-06 17:37:05;NA;NA;nonvis;tsm_4;   3;5
3jvsdUuRjvdxpXn1SN1o3GPe2MsrEkxitY4Oi89SxvLpu50gfYDMtvMs1UNSsPzL;2019-11-06 17:35:06;2019-11-06 17:37:05;NA;NA;nonvis;tsc_1;   3;5
3jvsdUuRjvdxpXn1SN1o3GPe2MsrEkxitY4Oi89SxvLpu50gfYDMtvMs1UNSsPzL;2019-11-06 17:35:06;2019-11-06 17:37:05;NA;NA;nonvis;tsc_2;   1;5
